,Date_Time,Temperature [BMP388],Temperature [DHT],Pressure,Humidity
1934,2022-01-14 05:57:19,25.88,26,1008.23,43
1935,2022-01-14 05:59:19,25.87,26,1008.35,43
1936,2022-01-14 06:01:20,25.9,26,1008.32,43
1937,2022-01-14 06:03:20,25.89,26,1008.41,43
1938,2022-01-14 06:05:20,25.86,26,1008.32,43
1939,2022-01-14 06:07:21,25.87,26,1008.36,43
1940,2022-01-14 06:09:21,25.85,26,1008.45,43
1941,2022-01-14 06:11:21,25.87,26,1008.37,43
1942,2022-01-14 06:13:22,25.85,26,1008.29,43
1943,2022-01-14 06:15:22,25.85,26,1008.46,43
1944,2022-01-14 06:17:22,25.88,26,1008.56,43
1945,2022-01-14 06:19:23,25.86,26,1008.61,43
1946,2022-01-14 06:21:23,25.86,26,1008.48,43
1947,2022-01-14 06:23:23,25.88,26,1008.49,43
1948,2022-01-14 06:25:24,25.86,26,1008.53,43
1949,2022-01-14 06:27:24,25.88,26,1008.51,43
1950,2022-01-14 06:29:24,25.87,26,1008.67,43
1951,2022-01-14 06:31:25,25.88,26,1008.64,43
1952,2022-01-14 06:33:25,25.9,26,1008.71,43
1953,2022-01-14 06:35:25,25.87,26,1008.74,43
1954,2022-01-14 06:37:26,25.9,26,1008.75,43
1955,2022-01-14 06:39:26,25.86,26,1008.76,43
1956,2022-01-14 06:41:27,25.87,26,1008.79,43
1957,2022-01-14 06:43:27,25.82,26,1008.82,42
1958,2022-01-14 06:45:27,25.81,26,1008.69,42
1959,2022-01-14 06:47:28,25.75,26,1008.6,42
1960,2022-01-14 06:49:28,25.73,26,1008.76,42
1961,2022-01-14 06:51:28,25.72,26,1008.71,42
1962,2022-01-14 06:53:29,25.7,26,1008.82,42
1963,2022-01-14 06:55:29,25.7,26,1008.84,42
1964,2022-01-14 06:57:29,25.7,26,1008.64,42
1965,2022-01-14 06:59:30,25.69,26,1008.84,41
1966,2022-01-14 07:01:30,25.66,26,1008.93,42
1967,2022-01-14 07:03:30,25.66,25,1008.77,40
1968,2022-01-14 07:05:31,25.7,26,1009.04,41
1969,2022-01-14 07:07:31,25.72,26,1009.14,41
1970,2022-01-14 07:09:31,25.68,26,1009.03,41
1971,2022-01-14 07:11:32,25.65,26,1009.03,41
1972,2022-01-14 07:13:32,25.68,26,1009.14,41
1973,2022-01-14 07:15:33,25.7,26,1009.1,41
1974,2022-01-14 07:17:33,25.65,26,1009.11,40
1975,2022-01-14 07:19:33,25.65,26,1009.18,40
1976,2022-01-14 07:21:34,25.67,26,1009.08,40
1977,2022-01-14 07:23:34,25.7,26,1009.13,40
1978,2022-01-14 07:25:34,25.69,26,1009.14,40
1979,2022-01-14 07:27:34,25.69,26,1009.15,40
1980,2022-01-14 07:29:35,25.66,26,1009.07,40
1981,2022-01-14 07:31:35,25.65,26,1009.0,40
1982,2022-01-14 07:33:35,25.66,26,1009.02,40
1983,2022-01-14 07:35:36,25.69,26,1008.99,40
1984,2022-01-14 07:37:36,25.67,26,1009.01,39
1985,2022-01-14 07:39:36,25.81,26,1009.09,40
1986,2022-01-14 07:41:37,25.92,26,1008.91,40
1987,2022-01-14 07:43:37,26.0,26,1008.9,40
1988,2022-01-14 07:45:37,26.06,26,1008.94,39
1989,2022-01-14 07:47:38,26.03,26,1009.06,39
1990,2022-01-14 07:49:38,26.08,26,1009.12,39
1991,2022-01-14 07:51:38,26.1,26,1008.95,39
1992,2022-01-14 07:53:39,26.17,26,1009.03,39
1993,2022-01-14 07:55:39,26.2,26,1008.87,39
1994,2022-01-14 07:57:40,26.21,26,1009.11,39
1995,2022-01-14 07:59:40,26.22,26,1008.96,39
1996,2022-01-14 08:12:55,26.38,26,1008.93,40
1997,2022-01-14 08:14:56,26.33,26,1009.03,39
1998,2022-01-14 08:16:56,26.35,26,1008.98,39
1999,2022-01-14 08:18:57,26.42,26,1009.0,39
2000,2022-01-14 08:20:57,26.47,26,1009.05,39
2001,2022-01-14 08:22:57,26.41,26,1009.07,39
2002,2022-01-14 08:24:58,26.43,26,1009.12,39
2003,2022-01-14 08:26:58,26.44,26,1009.07,38
2004,2022-01-14 08:28:58,26.48,26,1009.08,39
2005,2022-01-14 08:30:59,26.44,26,1009.06,39
2006,2022-01-14 08:32:59,26.46,26,1009.1,38
2007,2022-01-14 08:34:59,26.33,26,1009.03,38
2008,2022-01-14 08:37:00,26.26,26,1009.15,38
2009,2022-01-14 08:39:00,26.25,26,1008.96,39
2010,2022-01-14 08:41:00,26.32,26,1009.1,39
2011,2022-01-14 08:43:01,26.37,26,1009.04,39
2012,2022-01-14 08:45:01,26.38,26,1009.06,38
2013,2022-01-14 08:47:01,26.45,26,1009.04,38
2014,2022-01-14 08:49:02,26.5,26,1009.06,38
2015,2022-01-14 08:51:02,26.48,26,1009.08,38
2016,2022-01-14 08:53:02,26.5,26,1008.93,38
2017,2022-01-14 08:55:03,26.46,26,1008.98,38
2018,2022-01-14 08:57:03,26.42,26,1009.0,38
2019,2022-01-14 08:59:03,26.39,26,1008.81,37
2020,2022-01-14 09:01:04,26.43,26,1008.99,37
2021,2022-01-14 09:03:04,26.52,26,1008.93,37
2022,2022-01-14 09:05:04,26.57,26,1008.93,37
2023,2022-01-14 09:07:05,26.64,27,1008.83,37
2024,2022-01-14 09:09:05,26.65,27,1008.89,36
2025,2022-01-14 09:11:05,26.63,27,1008.82,36
2026,2022-01-14 09:13:06,26.58,26,1008.83,36
2027,2022-01-14 09:15:06,26.53,26,1008.83,36
2028,2022-01-14 09:17:06,26.49,26,1008.78,37
2029,2022-01-14 09:19:07,26.45,26,1009.02,37
2030,2022-01-14 09:21:07,26.45,26,1008.89,38
2031,2022-01-14 09:23:08,26.41,26,1008.83,37
2032,2022-01-14 09:25:08,26.46,26,1008.95,37
2033,2022-01-14 09:27:08,26.6,26,1008.88,38
2034,2022-01-14 09:29:09,26.63,26,1008.86,37
2035,2022-01-14 09:31:09,26.73,27,1008.85,37
2036,2022-01-14 09:33:09,26.76,27,1008.8,37
2037,2022-01-14 09:35:10,26.76,27,1008.85,37
2038,2022-01-14 09:37:10,26.77,27,1008.86,37
2039,2022-01-14 09:39:10,26.76,27,1008.74,36
2040,2022-01-14 09:41:11,26.76,27,1008.75,36
2041,2022-01-14 09:43:11,26.8,27,1008.85,37
2042,2022-01-14 09:45:11,26.84,27,1008.67,37
2043,2022-01-14 09:47:12,26.87,27,1008.67,37
2044,2022-01-14 09:49:12,26.87,27,1008.7,37
2045,2022-01-14 09:51:13,26.85,27,1008.71,37
2046,2022-01-14 09:53:13,26.77,27,1008.72,37
2047,2022-01-14 09:55:13,26.91,27,1008.76,37
2048,2022-01-14 09:57:14,26.98,27,1008.64,37
2049,2022-01-14 09:59:14,27.01,27,1008.67,37
2050,2022-01-14 10:01:14,27.0,27,1008.65,37
2051,2022-01-14 10:03:15,26.94,27,1008.47,37
2052,2022-01-14 10:05:15,26.92,27,1008.59,37
2053,2022-01-14 10:07:15,26.98,27,1008.56,37
2054,2022-01-14 10:09:16,26.97,27,1008.53,37
2055,2022-01-14 10:11:16,27.05,27,1008.35,37
2056,2022-01-14 10:13:16,27.11,28,1008.35,36
2057,2022-01-14 10:15:17,27.12,27,1008.42,36
2058,2022-01-14 10:17:17,27.09,27,1008.38,36
2059,2022-01-14 10:19:17,27.07,27,1008.38,36
2060,2022-01-14 10:21:18,27.12,27,1008.34,36
2061,2022-01-14 10:23:18,27.12,27,1008.35,36
2062,2022-01-14 10:25:18,27.13,27,1008.27,36
2063,2022-01-14 10:27:19,27.08,27,1008.26,36
2064,2022-01-14 10:29:19,27.08,27,1008.3,35
2065,2022-01-14 10:31:19,27.11,27,1008.3,35
2066,2022-01-14 10:33:20,27.09,27,1008.25,35
2067,2022-01-14 10:35:20,27.13,27,1008.35,35
2068,2022-01-14 10:37:20,27.18,27,1008.38,35
2069,2022-01-14 10:39:21,27.12,27,1008.3,34
2070,2022-01-14 10:41:21,26.98,27,1008.25,34
2071,2022-01-14 10:43:21,26.92,27,1008.06,34
2072,2022-01-14 10:45:22,26.9,27,1008.11,34
2073,2022-01-14 10:47:22,26.96,27,1008.13,35
2074,2022-01-14 10:49:22,27.04,27,1008.22,35
2075,2022-01-14 10:51:23,27.12,27,1008.2,35
2076,2022-01-14 10:53:23,27.17,27,1008.09,35
2077,2022-01-14 10:55:23,27.22,27,1008.17,35
2078,2022-01-14 10:57:24,27.28,27,1008.21,35
2079,2022-01-14 10:59:24,27.28,27,1008.22,35
2080,2022-01-14 11:01:24,27.32,27,1008.21,35
2081,2022-01-14 11:03:25,27.33,27,1008.27,35
2082,2022-01-14 11:05:25,27.34,27,1008.17,34
2083,2022-01-14 11:07:25,27.39,27,1008.13,34
2084,2022-01-14 11:09:26,27.35,27,1008.06,34
2085,2022-01-14 11:11:26,27.36,27,1008.12,34
2086,2022-01-14 11:13:26,27.32,27,1008.09,34
2087,2022-01-14 11:15:27,27.15,27,1008.03,33
2088,2022-01-14 11:17:27,27.1,27,1008.05,34
2089,2022-01-14 11:19:27,27.11,27,1007.99,34
2090,2022-01-14 11:21:28,27.07,27,1008.09,34
2091,2022-01-14 11:23:28,27.03,27,1008.22,34
2092,2022-01-14 11:25:28,27.04,27,1008.12,34
2093,2022-01-14 11:27:29,27.04,27,1008.2,34
2094,2022-01-14 11:29:29,27.03,27,1008.2,33
2095,2022-01-14 11:31:29,27.04,27,1008.1,33
2096,2022-01-14 11:33:30,27.0,27,1008.15,33
2097,2022-01-14 11:35:30,26.97,27,1008.04,33
2098,2022-01-14 11:37:30,26.98,27,1008.13,33
2099,2022-01-14 11:39:31,27.0,27,1008.12,33
2100,2022-01-14 11:41:31,26.98,27,1008.15,33
2101,2022-01-14 11:43:31,26.95,27,1008.05,33
2102,2022-01-14 11:45:32,26.88,27,1008.3,33
2103,2022-01-14 11:47:32,26.91,27,1008.18,33
2104,2022-01-14 11:49:32,26.92,27,1008.28,33
2105,2022-01-14 11:51:33,26.88,27,1008.27,33
2106,2022-01-14 11:53:33,26.87,27,1008.25,33
2107,2022-01-14 11:55:33,26.79,27,1008.18,33
2108,2022-01-14 11:57:33,26.89,27,1008.22,33
2109,2022-01-14 11:59:34,26.89,27,1008.13,33
2110,2022-01-14 12:01:34,26.86,27,1008.09,33
2111,2022-01-14 12:03:34,26.85,27,1008.16,33
2112,2022-01-14 12:05:35,26.9,27,1008.12,33
2113,2022-01-14 12:07:35,26.89,27,1008.05,34
2114,2022-01-14 12:09:35,26.91,27,1008.07,34
2115,2022-01-14 12:11:36,26.87,27,1008.16,34
2116,2022-01-14 12:13:36,26.89,27,1008.15,34
2117,2022-01-14 12:15:36,26.85,27,1007.91,34
2118,2022-01-14 12:17:37,26.87,27,1008.04,35
2119,2022-01-14 12:18:31,26.87,27,1007.92,35
2120,2022-01-14 12:19:02,26.86,27,1008.01,35
2121,2022-01-14 12:19:32,26.84,27,1007.94,35
2122,2022-01-14 12:20:02,26.85,27,1008.14,35
2123,2022-01-14 12:20:33,26.83,27,1008.16,35
2124,2022-01-14 12:21:03,26.86,27,1008.16,35
2125,2022-01-14 12:21:33,26.87,27,1007.99,35
2126,2022-01-14 12:22:04,26.9,27,1007.98,34
2127,2022-01-14 12:22:34,26.91,27,1008.04,34
2128,2022-01-14 12:23:04,26.9,27,1007.99,34
2129,2022-01-14 12:23:34,26.86,27,1008.03,35
2130,2022-01-14 12:24:05,26.86,27,1007.86,35
2131,2022-01-14 12:24:35,26.86,27,1008.14,35
2132,2022-01-14 12:25:05,26.87,27,1007.99,34
2133,2022-01-14 12:25:36,26.87,27,1007.91,35
2134,2022-01-14 12:26:06,26.86,27,1007.94,34
2135,2022-01-14 12:26:36,26.85,27,1007.95,34
2136,2022-01-14 12:27:07,26.85,27,1007.95,34
2137,2022-01-14 12:27:37,26.84,27,1008.14,34
2138,2022-01-14 12:28:07,26.83,27,1007.89,34
2139,2022-01-14 12:28:38,26.84,27,1008.05,34
2140,2022-01-14 12:29:08,26.87,27,1007.93,34
2141,2022-01-14 12:29:38,26.87,27,1007.99,34
2142,2022-01-14 12:30:08,26.87,27,1007.91,34
2143,2022-01-14 12:30:39,26.85,27,1008.14,34
2144,2022-01-14 12:31:09,26.85,27,1007.96,34
